"Date","DJIA"
"7/9/1990","2914.11"
"7/10/1990","2890.84"
"7/11/1990","2932.67"
"7/12/1990","2969.8"
"7/13/1990","2980.2"
"7/16/1990","2999.75"
"7/17/1990","2999.75"
"7/18/1990","2981.68"
"7/19/1990","2993.81"
"7/20/1990","2961.14"
"7/23/1990","2904.7"
"7/24/1990","2922.52"
"7/25/1990","2930.94"
"7/26/1990","2920.79"
"7/27/1990","2898.51"
"7/30/1990","2917.33"
"7/31/1990","2905.2"
"8/1/1990","2899.26"
"8/2/1990","2864.6"
"8/3/1990","2809.65"
"8/6/1990","2716.34"
"8/7/1990","2710.64"
"8/8/1990","2734.9"
"8/9/1990","2758.91"
"8/10/1990","2716.58"
"8/13/1990","2746.78"
"8/14/1990","2747.77"
"8/15/1990","2748.27"
"8/16/1990","2681.44"
"8/17/1990","2644.8"
"8/20/1990","2656.44"
"8/21/1990","2603.96"
"8/22/1990","2560.15"
"8/23/1990","2483.42"
"8/24/1990","2532.92"
"8/27/1990","2611.63"
"8/28/1990","2614.85"
"8/29/1990","2632.43"
"8/30/1990","2593.32"
"8/31/1990","2614.36"
"9/4/1990","2613.37"
"9/5/1990","2628.22"
"9/6/1990","2596.29"
"9/7/1990","2619.55"
"9/10/1990","2615.59"
"9/11/1990","2612.62"
"9/12/1990","2625.74"
"9/13/1990","2582.67"
"9/14/1990","2564.11"
"9/17/1990","2567.33"
"9/18/1990","2571.29"
"9/19/1990","2557.43"
"9/20/1990","2518.32"
"9/21/1990","2512.38"
"9/24/1990","2452.97"
"9/25/1990","2485.64"
"9/26/1990","2459.65"
"9/27/1990","2427.48"
"9/28/1990","2452.48"
"10/1/1990","2515.84"
"10/2/1990","2505.2"
"10/3/1990","2489.36"
"10/4/1990","2516.83"
"10/5/1990","2510.64"
"10/8/1990","2523.76"
"10/9/1990","2445.54"
"10/10/1990","2407.92"
"10/11/1990","2365.1"
"10/12/1990","2398.02"
"10/15/1990","2416.34"
"10/16/1990","2381.19"
"10/17/1990","2387.87"
"10/18/1990","2452.72"
"10/19/1990","2520.79"
"10/22/1990","2516.09"
"10/23/1990","2494.06"
"10/24/1990","2504.21"
"10/25/1990","2484.16"
"10/26/1990","2436.14"
"10/29/1990","2430.2"
"10/30/1990","2448.02"
"10/31/1990","2442.33"
"11/1/1990","2454.95"
"11/2/1990","2490.84"
"11/5/1990","2502.23"
"11/6/1990","2485.15"
"11/7/1990","2440.84"
"11/8/1990","2443.81"
"11/9/1990","2488.61"
"11/12/1990","2540.35"
"11/13/1990","2535.4"
"11/14/1990","2559.65"
"11/15/1990","2545.05"
"11/16/1990","2550.25"
"11/19/1990","2565.35"
"11/20/1990","2530.2"
"11/21/1990","2539.36"
"11/23/1990","2527.23"
"11/26/1990","2533.17"
"11/27/1990","2543.81"
"11/28/1990","2535.15"
"11/29/1990","2518.81"
"11/30/1990","2559.65"
"12/3/1990","2565.59"
"12/4/1990","2579.7"
"12/5/1990","2610.4"
"12/6/1990","2602.48"
"12/7/1990","2590.1"
"12/10/1990","2596.78"
"12/11/1990","2586.14"
"12/12/1990","2622.28"
"12/13/1990","2614.36"
"12/14/1990","2593.81"
"12/17/1990","2593.32"
"12/18/1990","2626.73"
"12/19/1990","2626.73"
"12/20/1990","2629.46"
"12/21/1990","2633.66"
"12/24/1990","2621.29"
"12/26/1990","2637.13"
"12/27/1990","2625.5"
"12/28/1990","2629.21"
"12/31/1990","2633.66"
"1/2/1991","2610.64"
"1/3/1991","2573.51"
"1/4/1991","2566.09"
"1/7/1991","2522.77"
"1/8/1991","2509.41"
"1/9/1991","2470.3"
"1/10/1991","2498.76"
"1/11/1991","2501.49"
"1/14/1991","2483.91"
"1/15/1991","2490.59"
"1/16/1991","2508.91"
"1/17/1991","2623.51"
"1/18/1991","2646.78"
"1/21/1991","2629.21"
"1/22/1991","2603.22"
"1/23/1991","2619.06"
"1/24/1991","2643.07"
"1/25/1991","2659.41"
"1/28/1991","2654.46"
"1/29/1991","2662.62"
"1/30/1991","2713.12"
"1/31/1991","2736.39"
"2/1/1991","2730.69"
"2/4/1991","2772.28"
"2/5/1991","2788.37"
"2/6/1991","2830.94"
"2/7/1991","2810.64"
"2/8/1991","2830.69"
"2/11/1991","2902.23"
"2/12/1991","2874.75"
"2/13/1991","2909.16"
"2/14/1991","2877.23"
"2/15/1991","2934.65"
"2/19/1991","2932.18"
"2/20/1991","2899.01"
"2/21/1991","2891.83"
"2/22/1991","2889.36"
"2/25/1991","2887.87"
"2/26/1991","2864.6"
"2/27/1991","2889.11"
"2/28/1991","2882.18"
"3/1/1991","2909.9"
"3/4/1991","2914.11"
"3/5/1991","2972.52"
"3/6/1991","2973.27"
"3/7/1991","2963.37"
"3/8/1991","2955.2"
"3/11/1991","2939.36"
"3/12/1991","2922.52"
"3/13/1991","2955.2"
"3/14/1991","2952.23"
"3/15/1991","2948.27"
"3/18/1991","2929.95"
"3/19/1991","2867.82"
"3/20/1991","2872.03"
"3/21/1991","2855.45"
"3/22/1991","2858.91"
"3/25/1991","2865.84"
"3/26/1991","2914.85"
"3/27/1991","2917.57"
"3/28/1991","2913.86"
"4/1/1991","2881.19"
"4/2/1991","2945.05"
"4/3/1991","2926.73"
"4/4/1991","2924.5"
"4/5/1991","2896.78"
"4/8/1991","2918.56"
"4/9/1991","2873.02"
"4/10/1991","2874.5"
"4/11/1991","2905.45"
"4/12/1991","2920.79"
"4/15/1991","2933.17"
"4/16/1991","2986.88"
"4/17/1991","3004.46"
"4/18/1991","2999.26"
"4/19/1991","2965.59"
"4/22/1991","2927.72"
"4/23/1991","2930.45"
"4/24/1991","2949.5"
"4/25/1991","2921.04"
"4/26/1991","2912.38"
"4/29/1991","2876.98"
"4/30/1991","2887.87"
"5/1/1991","2930.2"
"5/2/1991","2938.61"
"5/3/1991","2938.86"
"5/6/1991","2941.64"
"5/7/1991","2917.49"
"5/8/1991","2930.9"
"5/9/1991","2971.15"
"5/10/1991","2920.17"
"5/13/1991","2924.42"
"5/14/1991","2886.85"
"5/15/1991","2865.38"
"5/16/1991","2894.01"
"5/17/1991","2886.63"
"5/20/1991","2892.22"
"5/21/1991","2906.08"
"5/22/1991","2910.33"
"5/23/1991","2900.04"
"5/24/1991","2913.91"
"5/28/1991","2958.86"
"5/29/1991","2969.59"
"5/30/1991","3000.45"
"5/31/1991","3027.5"
"6/3/1991","3035.33"
"6/4/1991","3027.95"
"6/5/1991","3005.37"
"6/6/1991","2994.86"
"6/7/1991","2976.74"
"6/10/1991","2975.4"
"6/11/1991","2985.91"
"6/12/1991","2961.99"
"6/13/1991","2965.12"
"6/14/1991","3000.45"
"6/17/1991","2993.96"
"6/18/1991","2986.81"
"6/19/1991","2955.5"
"6/20/1991","2953.94"
"6/21/1991","2965.56"
"6/24/1991","2913.01"
"6/25/1991","2910.11"
"6/26/1991","2913.01"
"6/27/1991","2934.93"
"6/28/1991","2906.75"
"7/1/1991","2958.41"
"7/2/1991","2972.72"
"7/3/1991","2934.7"
"7/5/1991","2932.47"
"7/8/1991","2961.99"
"7/9/1991","2947.23"
"7/10/1991","2944.77"
"7/11/1991","2959.75"
"7/12/1991","2980.77"
"7/15/1991","2990.61"
"7/16/1991","2983.9"
"7/17/1991","2978.76"
"7/18/1991","3016.32"
"7/19/1991","3016.32"
"7/22/1991","3012.97"
"7/23/1991","2983.23"
"7/24/1991","2966.23"
"7/25/1991","2980.1"
"7/26/1991","2972.5"
"7/29/1991","2985.24"
"7/30/1991","3016.32"
"7/31/1991","3024.82"
"8/1/1991","3017.67"
"8/2/1991","3006.26"
"8/5/1991","2989.04"
"8/6/1991","3027.28"
"8/7/1991","3026.61"
"8/8/1991","3013.86"
"8/9/1991","2996.2"
"8/12/1991","3001.34"
"8/13/1991","3008.72"
"8/14/1991","3005.37"
"8/15/1991","2998.43"
"8/16/1991","2968.02"
"8/19/1991","2898.03"
"8/20/1991","2913.69"
"8/21/1991","3001.79"
"8/22/1991","3007.38"
"8/23/1991","3040.25"
"8/26/1991","3039.36"
"8/27/1991","3026.16"
"8/28/1991","3055.23"
"8/29/1991","3049.64"
"8/30/1991","3043.6"
"9/3/1991","3017.67"
"9/4/1991","3008.5"
"9/5/1991","3008.5"
"9/6/1991","3011.63"
"9/9/1991","3007.16"
"9/10/1991","2982.56"
"9/11/1991","2987.03"
"9/12/1991","3007.83"
"9/13/1991","2985.69"
"9/16/1991","3015.21"
"9/17/1991","3013.19"
"9/18/1991","3017.89"
"9/19/1991","3024.37"
"9/20/1991","3019.23"
"9/23/1991","3010.51"
"9/24/1991","3029.07"
"9/25/1991","3021.02"
"9/26/1991","3017.22"
"9/27/1991","3006.04"
"9/30/1991","3016.77"
"10/1/1991","3018.34"
"10/2/1991","3012.52"
"10/3/1991","2984.79"
"10/4/1991","2961.76"
"10/7/1991","2942.75"
"10/8/1991","2963.77"
"10/9/1991","2946.33"
"10/10/1991","2976.52"
"10/11/1991","2983.68"
"10/14/1991","3019.45"
"10/15/1991","3041.37"
"10/16/1991","3061.72"
"10/17/1991","3053"
"10/18/1991","3077.15"
"10/21/1991","3060.38"
"10/22/1991","3039.8"
"10/23/1991","3040.92"
"10/24/1991","3016.32"
"10/25/1991","3004.92"
"10/28/1991","3045.62"
"10/29/1991","3061.94"
"10/30/1991","3071.78"
"10/31/1991","3069.1"
"11/1/1991","3056.35"
"11/4/1991","3045.62"
"11/5/1991","3031.31"
"11/6/1991","3038.46"
"11/7/1991","3054.11"
"11/8/1991","3045.62"
"11/11/1991","3042.26"
"11/12/1991","3054.11"
"11/13/1991","3065.3"
"11/14/1991","3063.51"
"11/15/1991","2943.2"
"11/18/1991","2972.72"
"11/19/1991","2931.57"
"11/20/1991","2930.01"
"11/21/1991","2932.69"
"11/22/1991","2902.73"
"11/25/1991","2902.06"
"11/26/1991","2916.14"
"11/27/1991","2900.04"
"11/29/1991","2894.68"
"12/2/1991","2935.38"
"12/3/1991","2929.56"
"12/4/1991","2911.67"
"12/5/1991","2889.09"
"12/6/1991","2886.4"
"12/9/1991","2871.65"
"12/10/1991","2863.82"
"12/11/1991","2865.38"
"12/12/1991","2895.13"
"12/13/1991","2914.36"
"12/16/1991","2919.05"
"12/17/1991","2902.28"
"12/18/1991","2908.09"
"12/19/1991","2914.36"
"12/20/1991","2934.48"
"12/23/1991","3022.58"
"12/24/1991","3050.98"
"12/26/1991","3082.96"
"12/27/1991","3101.52"
"12/30/1991","3163.91"
"12/31/1991","3168.83"
"1/2/1992","3172.41"
"1/3/1992","3201.48"
"1/6/1992","3200.13"
"1/7/1992","3204.83"
"1/8/1992","3203.94"
"1/9/1992","3209.53"
"1/10/1992","3199.46"
"1/13/1992","3185.6"
"1/14/1992","3246.2"
"1/15/1992","3258.5"
"1/16/1992","3249.55"
"1/17/1992","3264.98"
"1/20/1992","3254.02"
"1/21/1992","3223.39"
"1/22/1992","3255.81"
"1/23/1992","3226.74"
"1/24/1992","3232.78"
"1/27/1992","3240.61"
"1/28/1992","3272.14"
"1/29/1992","3224.96"
"1/30/1992","3244.86"
"1/31/1992","3223.39"
"2/3/1992","3234.12"
"2/4/1992","3272.81"
"2/5/1992","3257.6"
"2/6/1992","3255.59"
"2/7/1992","3225.4"
"2/10/1992","3245.08"
"2/11/1992","3251.57"
"2/12/1992","3276.83"
"2/13/1992","3246.65"
"2/14/1992","3245.97"
"2/18/1992","3224.73"
"2/19/1992","3230.32"
"2/20/1992","3280.63"
"2/21/1992","3280.19"
"2/24/1992","3282.42"
"2/25/1992","3257.83"
"2/26/1992","3283.32"
"2/27/1992","3269.45"
"2/28/1992","3267.67"
"3/2/1992","3275.27"
"3/3/1992","3290.25"
"3/4/1992","3268.56"
"3/5/1992","3241.5"
"3/6/1992","3221.6"
"3/9/1992","3215.12"
"3/10/1992","3230.99"
"3/11/1992","3208.63"
"3/12/1992","3208.63"
"3/13/1992","3235.91"
"3/16/1992","3236.36"
"3/17/1992","3256.04"
"3/18/1992","3254.25"
"3/19/1992","3261.4"
"3/20/1992","3276.39"
"3/23/1992","3272.14"
"3/24/1992","3260.96"
"3/25/1992","3259.39"
"3/26/1992","3267.67"
"3/27/1992","3231.44"
"3/30/1992","3235.24"
"3/31/1992","3235.47"
"4/1/1992","3249.33"
"4/2/1992","3234.12"
"4/3/1992","3249.11"
"4/6/1992","3275.49"
"4/7/1992","3213.55"
"4/8/1992","3181.35"
"4/9/1992","3224.96"
"4/10/1992","3255.37"
"4/13/1992","3269.9"
"4/14/1992","3306.13"
"4/15/1992","3353.76"
"4/16/1992","3366.5"
"4/20/1992","3336.31"
"4/21/1992","3343.25"
"4/22/1992","3338.77"
"4/23/1992","3348.61"
"4/24/1992","3324.46"
"4/27/1992","3304.56"
"4/28/1992","3307.92"
"4/29/1992","3333.18"
"4/30/1992","3359.12"
"5/1/1992","3336.09"
"5/4/1992","3378.13"
"5/5/1992","3359.35"
"5/6/1992","3369.41"
"5/7/1992","3363.37"
"5/8/1992","3369.41"
"5/11/1992","3397.58"
"5/12/1992","3385.12"
"5/13/1992","3391.98"
"5/14/1992","3368.88"
"5/15/1992","3353.09"
"5/18/1992","3376.03"
"5/19/1992","3397.99"
"5/20/1992","3393.84"
"5/21/1992","3378.71"
"5/22/1992","3386.77"
"5/26/1992","3364.21"
"5/27/1992","3370.44"
"5/28/1992","3398.43"
"5/29/1992","3396.88"
"6/1/1992","3413.21"
"6/2/1992","3396.1"
"6/3/1992","3406.99"
"6/4/1992","3399.73"
"6/5/1992","3398.69"
"6/8/1992","3404.13"
"6/9/1992","3369.92"
"6/10/1992","3343.22"
"6/11/1992","3351.51"
"6/12/1992","3354.36"
"6/15/1992","3354.9"
"6/16/1992","3329.49"
"6/17/1992","3287.76"
"6/18/1992","3274.12"
"6/19/1992","3285.35"
"6/22/1992","3280.8"
"6/23/1992","3285.62"
"6/24/1992","3290.7"
"6/25/1992","3284.01"
"6/26/1992","3282.41"
"6/29/1992","3319.86"
"6/30/1992","3318.52"
"7/1/1992","3354.1"
"7/2/1992","3330.29"
"7/6/1992","3339.2"
"7/7/1992","3295.17"
"7/8/1992","3293.28"
"7/9/1992","3324.08"
"7/10/1992","3330.56"
"7/13/1992","3337.31"
"7/14/1992","3358.39"
"7/15/1992","3345.42"
"7/16/1992","3361.63"
"7/17/1992","3331.64"
"7/20/1992","3303"
"7/21/1992","3308.41"
"7/22/1992","3277.61"
"7/23/1992","3290.04"
"7/24/1992","3285.71"
"7/27/1992","3282.2"
"7/28/1992","3334.07"
"7/29/1992","3379.19"
"7/30/1992","3391.89"
"7/31/1992","3393.78"
"8/3/1992","3395.4"
"8/4/1992","3384.32"
"8/5/1992","3365.14"
"8/6/1992","3340.56"
"8/7/1992","3332.18"
"8/10/1992","3337.58"
"8/11/1992","3331.1"
"8/12/1992","3320.83"
"8/13/1992","3313.27"
"8/14/1992","3328.94"
"8/17/1992","3324.89"
"8/18/1992","3329.48"
"8/19/1992","3307.06"
"8/20/1992","3304.89"
"8/21/1992","3254.1"
"8/24/1992","3228.17"
"8/25/1992","3232.22"
"8/26/1992","3246.81"
"8/27/1992","3254.64"
"8/28/1992","3267.61"
"8/31/1992","3257.35"
"9/1/1992","3266.26"
"9/2/1992","3290.31"
"9/3/1992","3292.2"
"9/4/1992","3281.93"
"9/8/1992","3260.59"
"9/9/1992","3271.39"
"9/10/1992","3305.16"
"9/11/1992","3305.7"
"9/14/1992","3376.22"
"9/15/1992","3327.32"
"9/16/1992","3319.21"
"9/17/1992","3315.7"
"9/18/1992","3327.05"
"9/21/1992","3320.83"
"9/22/1992","3280.85"
"9/23/1992","3278.69"
"9/24/1992","3287.87"
"9/25/1992","3250.32"
"9/28/1992","3276.26"
"9/29/1992","3266.8"
"9/30/1992","3271.66"
"10/1/1992","3254.37"
"10/2/1992","3200.61"
"10/5/1992","3179"
"10/6/1992","3178.19"
"10/7/1992","3152.25"
"10/8/1992","3176.03"
"10/9/1992","3136.58"
"10/12/1992","3174.41"
"10/13/1992","3201.42"
"10/14/1992","3195.48"
"10/15/1992","3174.68"
"10/16/1992","3174.41"
"10/19/1992","3188.45"
"10/20/1992","3186.02"
"10/21/1992","3187.1"
"10/22/1992","3200.88"
"10/23/1992","3207.64"
"10/26/1992","3244.11"
"10/27/1992","3235.73"
"10/28/1992","3251.4"
"10/29/1992","3246.27"
"10/30/1992","3226.28"
"11/2/1992","3262.21"
"11/3/1992","3252.48"
"11/4/1992","3223.04"
"11/5/1992","3243.84"
"11/6/1992","3240.06"
"11/9/1992","3240.87"
"11/10/1992","3225.47"
"11/11/1992","3240.33"
"11/12/1992","3239.79"
"11/13/1992","3233.03"
"11/16/1992","3205.74"
"11/17/1992","3193.32"
"11/18/1992","3207.37"
"11/19/1992","3209.53"
"11/20/1992","3227.36"
"11/23/1992","3223.04"
"11/24/1992","3248.7"
"11/25/1992","3266.26"
"11/27/1992","3282.2"
"11/30/1992","3305.16"
"12/1/1992","3294.36"
"12/2/1992","3286.25"
"12/3/1992","3276.53"
"12/4/1992","3288.68"
"12/7/1992","3307.33"
"12/8/1992","3322.18"
"12/9/1992","3323.81"
"12/10/1992","3312.19"
"12/11/1992","3304.08"
"12/14/1992","3292.2"
"12/15/1992","3284.36"
"12/16/1992","3255.18"
"12/17/1992","3269.23"
"12/18/1992","3313.27"
"12/21/1992","3312.46"
"12/22/1992","3321.1"
"12/23/1992","3313.54"
"12/24/1992","3326.24"
"12/28/1992","3333.26"
"12/29/1992","3310.84"
"12/30/1992","3321.1"
"12/31/1992","3301.11"
"1/4/1993","3309.22"
"1/5/1993","3307.87"
"1/6/1993","3305.16"
"1/7/1993","3268.96"
"1/8/1993","3251.67"
"1/11/1993","3262.75"
"1/12/1993","3264.64"
"1/13/1993","3263.56"
"1/14/1993","3267.88"
"1/15/1993","3271.12"
"1/18/1993","3274.91"
"1/19/1993","3255.99"
"1/20/1993","3241.95"
"1/21/1993","3253.02"
"1/22/1993","3256.81"
"1/25/1993","3292.2"
"1/26/1993","3298.95"
"1/27/1993","3291.39"
"1/28/1993","3306.25"
"1/29/1993","3310.03"
"2/1/1993","3332.18"
"2/2/1993","3328.67"
"2/3/1993","3373.79"
"2/4/1993","3416.74"
"2/5/1993","3442.14"
"2/8/1993","3437.54"
"2/9/1993","3414.58"
"2/10/1993","3412.42"
"2/11/1993","3422.69"
"2/12/1993","3392.43"
"2/16/1993","3309.49"
"2/17/1993","3312.19"
"2/18/1993","3302.19"
"2/19/1993","3322.18"
"2/22/1993","3342.99"
"2/23/1993","3323.27"
"2/24/1993","3356.5"
"2/25/1993","3365.14"
"2/26/1993","3370.81"
"3/1/1993","3355.41"
"3/2/1993","3400.53"
"3/3/1993","3404.04"
"3/4/1993","3398.91"
"3/5/1993","3404.58"
"3/8/1993","3469.42"
"3/9/1993","3472.12"
"3/10/1993","3478.34"
"3/11/1993","3457"
"3/12/1993","3427.82"
"3/15/1993","3442.41"
"3/16/1993","3442.95"
"3/17/1993","3426.74"
"3/18/1993","3465.64"
"3/19/1993","3471.58"
"3/22/1993","3463.48"
"3/23/1993","3461.86"
"3/24/1993","3445.38"
"3/25/1993","3461.32"
"3/26/1993","3439.98"
"3/29/1993","3455.1"
"3/30/1993","3457.27"
"3/31/1993","3435.11"
"4/1/1993","3439.44"
"4/2/1993","3370.81"
"4/5/1993","3379.19"
"4/6/1993","3377.57"
"4/7/1993","3397.02"
"4/8/1993","3396.48"
"4/12/1993","3428.09"
"4/13/1993","3444.03"
"4/14/1993","3455.64"
"4/15/1993","3455.92"
"4/16/1993","3478.61"
"4/19/1993","3466.99"
"4/20/1993","3443.49"
"4/21/1993","3439.44"
"4/22/1993","3429.17"
"4/23/1993","3413.77"
"4/26/1993","3398.37"
"4/27/1993","3415.93"
"4/28/1993","3413.5"
"4/29/1993","3425.12"
"4/30/1993","3427.55"
"5/3/1993","3446.46"
"5/4/1993","3446.19"
"5/5/1993","3449.1"
"5/6/1993","3441.9"
"5/7/1993","3437.19"
"5/10/1993","3443.28"
"5/11/1993","3468.75"
"5/12/1993","3482.31"
"5/13/1993","3447.99"
"5/14/1993","3443.01"
"5/17/1993","3449.93"
"5/18/1993","3444.39"
"5/19/1993","3500.03"
"5/20/1993","3523.28"
"5/21/1993","3492.83"
"5/24/1993","3507.78"
"5/25/1993","3516.63"
"5/26/1993","3540.16"
"5/27/1993","3554.83"
"5/28/1993","3527.43"
"6/1/1993","3552.34"
"6/2/1993","3553.45"
"6/3/1993","3544.87"
"6/4/1993","3545.14"
"6/7/1993","3532.13"
"6/8/1993","3510.54"
"6/9/1993","3511.93"
"6/10/1993","3491.72"
"6/11/1993","3505.01"
"6/14/1993","3514.69"
"6/15/1993","3492"
"6/16/1993","3511.65"
"6/17/1993","3521.89"
"6/18/1993","3494.77"
"6/21/1993","3510.82"
"6/22/1993","3497.53"
"6/23/1993","3466.81"
"6/24/1993","3490.61"
"6/25/1993","3490.89"
"6/28/1993","3530.2"
"6/29/1993","3518.85"
"6/30/1993","3516.08"
"7/1/1993","3510.54"
"7/2/1993","3483.97"
"7/6/1993","3449.93"
"7/7/1993","3475.67"
"7/8/1993","3514.42"
"7/9/1993","3521.06"
"7/12/1993","3524.38"
"7/13/1993","3515.44"
"7/14/1993","3542.55"
"7/15/1993","3550.93"
"7/16/1993","3528.29"
"7/19/1993","3535.28"
"7/20/1993","3544.78"
"7/21/1993","3555.4"
"7/22/1993","3525.22"
"7/23/1993","3546.74"
"7/26/1993","3567.7"
"7/27/1993","3565.46"
"7/28/1993","3553.45"
"7/29/1993","3567.42"
"7/30/1993","3539.47"
"8/2/1993","3560.99"
"8/3/1993","3561.27"
"8/4/1993","3552.05"
"8/5/1993","3548.97"
"8/6/1993","3560.43"
"8/9/1993","3576.08"
"8/10/1993","3572.73"
"8/11/1993","3583.35"
"8/12/1993","3569.09"
"8/13/1993","3569.65"
"8/16/1993","3579.15"
"8/17/1993","3586.98"
"8/18/1993","3604.86"
"8/19/1993","3612.13"
"8/20/1993","3615.48"
"8/23/1993","3605.98"
"8/24/1993","3638.96"
"8/25/1993","3652.09"
"8/26/1993","3648.18"
"8/27/1993","3640.63"
"8/30/1993","3643.99"
"8/31/1993","3651.25"
"9/1/1993","3645.1"
"9/2/1993","3626.1"
"9/3/1993","3633.93"
"9/7/1993","3607.1"
"9/8/1993","3588.93"
"9/9/1993","3589.49"
"9/10/1993","3621.63"
"9/13/1993","3634.21"
"9/14/1993","3615.76"
"9/15/1993","3633.65"
"9/16/1993","3630.85"
"9/17/1993","3613.25"
"9/20/1993","3575.8"
"9/21/1993","3537.24"
"9/22/1993","3547.02"
"9/23/1993","3539.75"
"9/24/1993","3543.11"
"9/27/1993","3567.7"
"9/28/1993","3566.02"
"9/29/1993","3566.3"
"9/30/1993","3555.12"
"10/1/1993","3581.11"
"10/4/1993","3577.76"
"10/5/1993","3587.26"
"10/6/1993","3598.99"
"10/7/1993","3583.63"
"10/8/1993","3584.74"
"10/11/1993","3593.41"
"10/12/1993","3593.13"
"10/13/1993","3603.19"
"10/14/1993","3621.63"
"10/15/1993","3629.73"
"10/18/1993","3642.31"
"10/19/1993","3635.32"
"10/20/1993","3645.1"
"10/21/1993","3636.16"
"10/22/1993","3649.3"
"10/25/1993","3673.61"
"10/26/1993","3672.49"
"10/27/1993","3664.66"
"10/28/1993","3687.86"
"10/29/1993","3680.59"
"11/1/1993","3692.61"
"11/2/1993","3697.64"
"11/3/1993","3661.87"
"11/4/1993","3624.98"
"11/5/1993","3643.43"
"11/8/1993","3647.9"
"11/9/1993","3640.07"
"11/10/1993","3663.55"
"11/11/1993","3662.43"
"11/12/1993","3684.51"
"11/15/1993","3677.52"
"11/16/1993","3710.77"
"11/17/1993","3704.35"
"11/18/1993","3685.34"
"11/19/1993","3694.01"
"11/22/1993","3670.25"
"11/23/1993","3674.17"
"11/24/1993","3687.58"
"11/26/1993","3683.95"
"11/29/1993","3677.8"
"11/30/1993","3683.95"
"12/1/1993","3697.08"
"12/2/1993","3702.11"
"12/3/1993","3704.07"
"12/6/1993","3710.21"
"12/7/1993","3718.88"
"12/8/1993","3734.53"
"12/9/1993","3729.78"
"12/10/1993","3740.67"
"12/13/1993","3764.43"
"12/14/1993","3742.63"
"12/15/1993","3716.92"
"12/16/1993","3726.14"
"12/17/1993","3751.57"
"12/20/1993","3755.21"
"12/21/1993","3745.15"
"12/22/1993","3762.19"
"12/23/1993","3757.72"
"12/27/1993","3792.93"
"12/28/1993","3793.77"
"12/29/1993","3794.33"
"12/30/1993","3775.88"
"12/31/1993","3754.09"
"1/3/1994","3756.6"
"1/4/1994","3783.9"
"1/5/1994","3798.82"
"1/6/1994","3803.88"
"1/7/1994","3820.77"
"1/10/1994","3865.51"
"1/11/1994","3850.31"
"1/12/1994","3848.63"
"1/13/1994","3842.43"
"1/14/1994","3867.2"
"1/17/1994","3870.29"
"1/18/1994","3870.29"
"1/19/1994","3884.37"
"1/20/1994","3891.96"
"1/21/1994","3914.48"
"1/24/1994","3912.79"
"1/25/1994","3895.34"
"1/26/1994","3908"
"1/27/1994","3926.3"
"1/28/1994","3945.43"
"1/31/1994","3978.36"
"2/1/1994","3964.01"
"2/2/1994","3975.54"
"2/3/1994","3967.66"
"2/4/1994","3871.42"
"2/7/1994","3906.32"
"2/8/1994","3906.03"
"2/9/1994","3931.92"
"2/10/1994","3895.34"
"2/11/1994","3894.78"
"2/14/1994","3904.06"
"2/15/1994","3928.27"
"2/16/1994","3937.27"
"2/17/1994","3922.64"
"2/18/1994","3887.46"
"2/22/1994","3911.66"
"2/23/1994","3891.68"
"2/24/1994","3839.9"
"2/25/1994","3838.78"
"2/28/1994","3832.02"
"3/1/1994","3809.23"
"3/2/1994","3831.74"
"3/3/1994","3824.42"
"3/4/1994","3832.3"
"3/7/1994","3856.22"
"3/8/1994","3851.72"
"3/9/1994","3853.41"
"3/10/1994","3830.61"
"3/11/1994","3862.7"
"3/14/1994","3862.98"
"3/15/1994","3849.59"
"3/16/1994","3848.15"
"3/17/1994","3865.14"
"3/18/1994","3895.65"
"3/21/1994","3864.85"
"3/22/1994","3862.55"
"3/23/1994","3869.46"
"3/24/1994","3821.09"
"3/25/1994","3774.73"
"3/28/1994","3762.35"
"3/29/1994","3699.02"
"3/30/1994","3626.75"
"3/31/1994","3635.96"
"4/4/1994","3593.35"
"4/5/1994","3675.41"
"4/6/1994","3679.73"
"4/7/1994","3693.26"
"4/8/1994","3674.26"
"4/11/1994","3688.83"
"4/12/1994","3681.69"
"4/13/1994","3661.47"
"4/14/1994","3663.25"
"4/15/1994","3661.47"
"4/18/1994","3620.42"
"4/19/1994","3619.82"
"4/20/1994","3598.71"
"4/21/1994","3652.54"
"4/22/1994","3648.68"
"4/25/1994","3705.78"
"4/26/1994","3699.54"
"4/28/1994","3668.31"
"4/29/1994","3681.69"
"5/2/1994","3701.02"
"5/3/1994","3714.41"
"5/4/1994","3697.75"
"5/5/1994","3695.97"
"5/6/1994","3669.5"
"5/9/1994","3629.04"
"5/10/1994","3656.41"
"5/11/1994","3629.04"
"5/12/1994","3652.84"
"5/13/1994","3659.68"
"5/16/1994","3671.5"
"5/17/1994","3720.61"
"5/18/1994","3732.89"
"5/19/1994","3758.98"
"5/20/1994","3766.35"
"5/23/1994","3742.4"
"5/24/1994","3745.17"
"5/25/1994","3755.3"
"5/26/1994","3753.45"
"5/27/1994","3757.14"
"5/31/1994","3758.37"
"6/1/1994","3760.83"
"6/2/1994","3758.98"
"6/3/1994","3772.21"
"6/6/1994","3768.52"
"6/7/1994","3755.91"
"6/8/1994","3749.45"
"6/9/1994","3753.14"
"6/10/1994","3773.45"
"6/13/1994","3783.12"
"6/14/1994","3814.82"
"6/15/1994","3790.41"
"6/16/1994","3811.34"
"6/17/1994","3776.77"
"6/20/1994","3741.89"
